source_id,raison_sociale,pays_declare_brut,pays_declare_normalise,numero_tva_brut,numero_tva_nettoye,structure_verdict,structure_reason,final_verdict,final_origin,checked_at,freshness_days,needs_human_review,needs_vies_verification,review_reason
2747,Kappa Consulting BV,IT,IT,IT95939589545,IT95939589545,valid,ok_structure,indetermine,pending_vies,,,,True,
2748,Solaris Logistics SA,QQ,QQ,QQ0292731548,QQ0292731548,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
2749,Kappa Industries Oy,LU,LU,LU8205112,LU8205112,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2750,Textil Foods A/S,BE,BE,BE 0311 482341,BE0311482341,valid,ok_structure,indetermine,pending_vies,,,,True,
2751,Nord Materials SAS,IT,IT,42089809232,42089809232,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2752,Nord Trading NV,SE,SE,SE182968814001,SE182968814001,valid,ok_structure,indetermine,pending_vies,,,,True,
2753,Vertex Materials SpA,PT,PT,PT 7772 53313,PT777253313,valid,ok_structure,indetermine,pending_vies,,,,True,
2754,Lumen Transports SpA,FI,FI,FI26134513,FI26134513,valid,ok_structure,indetermine,pending_vies,,,,True,
2755,Hanse Services SAS,DK,DK,DK459800656,DK459800656,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2756,Granit Technologies BV,LU,LU,LU730155881,LU730155881,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2757,Lusitania Industries GmbH,PL,PL,PL9510816490,PL9510816490,valid,ok_structure,indetermine,pending_vies,,,,True,
2758,Cobalt Industries A/S,PL,PL,PL9002616968,PL9002616968,valid,ok_structure,indetermine,pending_vies,,,,True,
2759,Verso Trading SA,LU,LU,LU 7198 4917,LU71984917,valid,ok_structure,indetermine,pending_vies,,,,True,
2760,Vertex Foods SA,PL,PL,PL.189013617J,PL189013617J,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2761,Delta Transports Sp. z o.o.,PT,PT,PT3684481184,PT3684481184,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2762,Lusitania Trading Oy,PL,PL,PL1703027686,PL1703027686,valid,ok_structure,indetermine,pending_vies,,,,True,
2763,Baltic Foods SARL,FR,FR,fr63802503133,FR63802503133,valid,ok_structure,indetermine,pending_vies,,,,True,
2764,Granit Industries BV,PL,PL,8567533638,8567533638,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2765,Alpine Materials NV,SE,SE,SE999852478001,SE999852478001,valid,ok_structure,indetermine,pending_vies,,,,True,
2766,Ardent Industries NV,BE,BE,BE0513420851,BE0513420851,valid,ok_structure,indetermine,pending_vies,,,,True,
2767,Textil Logistics Oy,SE,SE,SE594895344201,SE594895344201,valid,ok_structure,indetermine,pending_vies,,,,True,
2768,Ardent Distribution A/S,IT,IT,it86418107222,IT86418107222,valid,ok_structure,indetermine,pending_vies,,,,True,
2769,Vertex Materials SARL,PL,PL,  PL3780149327 ,PL3780149327,valid,ok_structure,indetermine,pending_vies,,,,True,
2770,Prima Consulting Oy,PT,PT,PT593066448,PT593066448,valid,ok_structure,indetermine,pending_vies,,,,True,
2771,Solaris Technologies SpA,BE,BE,be0281374333,BE0281374333,valid,ok_structure,indetermine,pending_vies,,,,True,
2772,Fabrica Transports NV,LU,LU,LU72835568,LU72835568,valid,ok_structure,indetermine,pending_vies,,,,True,
2773,Meridian Services Lda,BE,BE,BE1467033839,BE1467033839,valid,ok_structure,indetermine,pending_vies,,,,True,
2774,Lumen Trading SA,PL,PL,PL2721528838,PL2721528838,valid,ok_structure,indetermine,pending_vies,,,,True,
2775,Global Services SAS,DK,DK,DK85039193,DK85039193,valid,ok_structure,indetermine,pending_vies,,,,True,
2776,Baltic Trading BV,LU,LU,LU54995332,LU54995332,valid,ok_structure,indetermine,pending_vies,,,,True,
2777,Lumen Logistics Sp. z o.o.,BE,BE,  BE0125264117 ,BE0125264117,valid,ok_structure,indetermine,pending_vies,,,,True,
2778,Orion Distribution GmbH,IT,IT,IT47910531202,IT47910531202,valid,ok_structure,indetermine,pending_vies,,,,True,
2779,Corvus Consulting SAS,PT,PT,PT35991875,PT35991875,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2780,Lusitania Logistics AB,DK,DK,DK.89459826,DK89459826,valid,ok_structure,indetermine,pending_vies,,,,True,
2781,Verso Materials SA,LU,LU,LU80242702,LU80242702,valid,ok_structure,indetermine,pending_vies,,,,True,
2782,Vertex Trading GmbH,SE,SE,SE949109082601,SE949109082601,valid,ok_structure,indetermine,pending_vies,,,,True,
2783,Meridian Trading Oy,NL,NL,NL-589256749B60,NL589256749B60,valid,ok_structure,indetermine,pending_vies,,,,True,
2784,Prima Industries AB,SE,SE,SE 6908 81869001,SE690881869001,valid,ok_structure,indetermine,pending_vies,,,,True,
2785,Papyrus Consulting SAS,BE,BE,BE1653531521,BE1653531521,valid,ok_structure,indetermine,pending_vies,,,,True,
2786,Kappa Distribution BV,SE,SE,SE 3446 86281901,SE344686281901,valid,ok_structure,indetermine,pending_vies,,,,True,
2787,Verso Services Sp. z o.o.,NL,NL,NL-882013026B14,NL882013026B14,valid,ok_structure,indetermine,pending_vies,,,,True,
2788,Delta Technologies A/S,DK,DK,42572837,42572837,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2789,Global Logistics SARL,IT,IT,it75488597180,IT75488597180,valid,ok_structure,indetermine,pending_vies,,,,True,
2790,Global Foods AB,SE,SE,SE778488923501,SE778488923501,valid,ok_structure,indetermine,pending_vies,,,,True,
2791,Kappa Industries NV,BE,BE,BE0188560872,BE0188560872,valid,ok_structure,indetermine,pending_vies,,,,True,
2792,Prima Services Lda,LU,LU,lu68997143,LU68997143,valid,ok_structure,indetermine,pending_vies,,,,True,
2793,Hanse Technologies Sp. z o.o.,GB,GB,GB90459449,GB90459449,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
2794,Delta Technologies SpA,PL,PL,PL2220582347,PL2220582347,valid,ok_structure,indetermine,pending_vies,,,,True,
2795,Fabrica Consulting SpA,DK,DK,DK50549151,DK50549151,valid,ok_structure,indetermine,pending_vies,,,,True,
2796,Ardent Transports BV,LU,LU,LU91427560,LU91427560,valid,ok_structure,indetermine,pending_vies,,,,True,
2797,Azur Trading A/S,IT,IT,IT 6578 3791349,IT65783791349,valid,ok_structure,indetermine,pending_vies,,,,True,
2798,Vertex Trading Lda,PT,PT,PT724984711,PT724984711,valid,ok_structure,indetermine,pending_vies,,,,True,
2799,Delta Transports GmbH,PL,PL,pl8313338809,PL8313338809,valid,ok_structure,indetermine,pending_vies,,,,True,
2800,Orion Industries SA,PT,PT,PT760103712,PT760103712,valid,ok_structure,indetermine,pending_vies,,,,True,
2801,Atlantic Trading SpA,BE,BE,BE 1583 093052,BE1583093052,valid,ok_structure,indetermine,pending_vies,,,,True,
2802,Batavia Logistics BV,FR,FR,FR09108250320,FR09108250320,valid,ok_structure,indetermine,pending_vies,,,,True,
2803,Hanse Transports SA,FI,FI,70993263,70993263,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2804,Granit Materials SpA,NL,NL,NL688976311B78,NL688976311B78,valid,ok_structure,indetermine,pending_vies,,,,True,
2805,Corvus Industries SAS,NL,NL,NL34H941784B72,NL34H941784B72,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2806,Meridian Services BV,IT,IT,IT86839119780,IT86839119780,valid,ok_structure,indetermine,pending_vies,,,,True,
2807,Atlantic Logistics GmbH,IT,IT,IT57589J66448,IT57589J66448,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2808,Vela Technologies SpA,SE,SE,SE5178934542012,SE5178934542012,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2809,Solaris Foods BV,LU,LU,lu15682002,LU15682002,valid,ok_structure,indetermine,pending_vies,,,,True,
2810,Baltic Technologies SAS,QQ,QQ,QQ1106493647,QQ1106493647,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
2811,Metallo Foods A/S,FI,FI,FI00550492,FI00550492,valid,ok_structure,indetermine,pending_vies,,,,True,
2812,Fabrica Trading NV,FR,FR,FR.47677406722,FR47677406722,valid,ok_structure,indetermine,pending_vies,,,,True,
2813,Fabrica Technologies Lda,FI,FI,FI57566718,FI57566718,valid,ok_structure,indetermine,pending_vies,,,,True,
2814,Atlantic Logistics BV,DK,DK,DK32747310,DK32747310,valid,ok_structure,indetermine,pending_vies,,,,True,
2815,Lusitania Consulting Lda,PL,PL,pl1887742564,PL1887742564,valid,ok_structure,indetermine,pending_vies,,,,True,
2816,Metallo Industries AB,NL,NL,NL050861815B01,NL050861815B01,valid,ok_structure,indetermine,pending_vies,,,,True,
2817,Granit Logistics SA,NL,NL,NL104363830B72,NL104363830B72,valid,ok_structure,indetermine,pending_vies,,,,True,
2818,Alpine Services BV,IT,IT,IT72534390553,IT72534390553,valid,ok_structure,indetermine,pending_vies,,,,True,
2819,Textil Industries BV,LU,LU,LU41811683,LU41811683,valid,ok_structure,indetermine,pending_vies,,,,True,
2820,Corvus Trading Lda,IT,IT, ,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
2821,Textil Services SARL,ZZ,ZZ,ZZ40038260,ZZ40038260,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
2822,Meridian Trading Lda,IT,IT,IT16854344251,IT16854344251,valid,ok_structure,indetermine,pending_vies,,,,True,
2823,Corvus Distribution GmbH,DK,DK,DK280647485,DK280647485,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2824,Vela Foods Oy,FR,FR,fr07953990213,FR07953990213,valid,ok_structure,indetermine,pending_vies,,,,True,
2825,Cobalt Consulting A/S,DK,DK,dk70386925,DK70386925,valid,ok_structure,indetermine,pending_vies,,,,True,
2826,Granit Industries SAS,DK,DK,DK85225340,DK85225340,valid,ok_structure,indetermine,pending_vies,,,,True,
2827,Prima Distribution NV,FR,FR,FR36790796970,FR36790796970,valid,ok_structure,indetermine,pending_vies,,,,True,
2828,Orion Foods SpA,DK,DK,dk86733323,DK86733323,valid,ok_structure,indetermine,pending_vies,,,,True,
2829,Vela Materials Oy,LU,LU,LU99596151,LU99596151,valid,ok_structure,indetermine,pending_vies,,,,True,
2830,Meridian Industries SA,DK,DK,  DK63251933 ,DK63251933,valid,ok_structure,indetermine,pending_vies,,,,True,
2831,Alpine Foods A/S,FR,FR,FR 5382 6052434,FR53826052434,valid,ok_structure,indetermine,pending_vies,,,,True,
2832,Granit Foods Lda,IT,IT,IT2855815656,IT2855815656,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2833,Batavia Transports SARL,BE,BE,BE127393861,BE127393861,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2834,Textil Consulting Sp. z o.o.,FI,FI,FI89150028,FI89150028,valid,ok_structure,indetermine,pending_vies,,,,True,
2835,Papyrus Trading SpA,PL,PL,PL8240632264,PL8240632264,valid,ok_structure,indetermine,pending_vies,,,,True,
2836,Fabrica Consulting Sp. z o.o.,FR,FR,FR58302134225,FR58302134225,valid,ok_structure,indetermine,pending_vies,,,,True,
2837,Lumen Trading SpA,IT,IT,IT52072049376,IT52072049376,valid,ok_structure,indetermine,pending_vies,,,,True,
2838,Textil Industries NV,LU,LU,LU891872032,LU891872032,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2839,Global Technologies Oy,PT,PT,PT562685510,PT562685510,valid,ok_structure,indetermine,pending_vies,,,,True,
2840,Papyrus Trading Oy,SE,SE,669410702701,669410702701,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2841,Azur Consulting GmbH,BE,BE,BE0815J27993,BE0815J27993,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2842,Granit Materials BV,SE,SE,  SE986752847401 ,SE986752847401,valid,ok_structure,indetermine,pending_vies,,,,True,
2843,Hanse Foods SA,PL,PL,-,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
2844,Hanse Industries SpA,NL,NL,NL587305824B496,NL587305824B496,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2845,Azur Transports GmbH,XX,XX,XX7759034847,XX7759034847,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
2846,Ardent Consulting Oy,ZZ,ZZ,ZZ60019649,ZZ60019649,review,pays_hors_referentiel_ue,indetermine,structural_reject,,,True,False,Code pays absent du référentiel UE local
2847,Meridian Consulting SARL,BE,BE,BE1575988494,BE1575988494,valid,ok_structure,indetermine,pending_vies,,,,True,
2848,Orion Technologies Sp. z o.o.,DK,DK,DK44853441,DK44853441,valid,ok_structure,indetermine,pending_vies,,,,True,
2849,Lusitania Trading GmbH,PL,PL,PL7491233012,PL7491233012,valid,ok_structure,indetermine,pending_vies,,,,True,
2850,Azur Trading AB,NL,NL,NL151811696B23,NL151811696B23,valid,ok_structure,indetermine,pending_vies,,,,True,
2851,Baltic Transports Oy,FI,FI,FI20080087,FI20080087,valid,ok_structure,indetermine,pending_vies,,,,True,
2852,Ardent Consulting BV,LU,LU,LU80087452,LU80087452,valid,ok_structure,indetermine,pending_vies,,,,True,
2853,Ardent Technologies NV,PL,PL,PL 8582 657876,PL8582657876,valid,ok_structure,indetermine,pending_vies,,,,True,
2854,Solaris Logistics SARL,PT,PT,PT207862389,PT207862389,valid,ok_structure,indetermine,pending_vies,,,,True,
2855,Vela Transports SARL,NL,NL,NL.439831441B63,NL439831441B63,valid,ok_structure,indetermine,pending_vies,,,,True,
2856,Vertex Industries Oy,SE,SE,SE 8758 01428901,SE875801428901,valid,ok_structure,indetermine,pending_vies,,,,True,
2857,Vertex Foods Sp. z o.o.,GB,GB,GB53932978,GB53932978,review,pays_hors_perimetre_vies,indetermine,structural_reject,,,True,False,Pays présent dans le fichier mais hors Union européenne
2858,Vertex Industries A/S,PT,PT,PT876657110,PT876657110,valid,ok_structure,indetermine,pending_vies,,,,True,
2859,Verso Trading GmbH,FR,FR,FR86720112149,FR86720112149,valid,ok_structure,indetermine,pending_vies,,,,True,
2860,Atlantic Technologies Lda,DK,DK,DK63457833,DK63457833,valid,ok_structure,indetermine,pending_vies,,,,True,
2861,Lumen Logistics A/S,FR,FR,FR5J466606067,FR5J466606067,valid,ok_structure,indetermine,pending_vies,,,,True,
2862,Solaris Trading A/S,FI,FI,  FI03634252 ,FI03634252,valid,ok_structure,indetermine,pending_vies,,,,True,
2863,Vertex Materials SpA,SE,SE,SE620599558K01,SE620599558K01,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2864,Orion Technologies SpA,NL,NL,NL773687683B67,NL773687683B67,valid,ok_structure,indetermine,pending_vies,,,,True,
2865,Ardent Materials Sp. z o.o.,PL,PL,PL4927304726,PL4927304726,valid,ok_structure,indetermine,pending_vies,,,,True,
2866,Global Transports NV,DK,DK,DK.98356568,DK98356568,valid,ok_structure,indetermine,pending_vies,,,,True,
2867,Solaris Trading BV,LU,LU,LU19449287,LU19449287,valid,ok_structure,indetermine,pending_vies,,,,True,
2868,Metallo Logistics NV,DK,DK,DK.94521300,DK94521300,valid,ok_structure,indetermine,pending_vies,,,,True,
2869,Metallo Distribution Sp. z o.o.,IT,IT,IT44499934220,IT44499934220,valid,ok_structure,indetermine,pending_vies,,,,True,
2870,Prima Consulting Lda,LU,LU,LU40530083,LU40530083,valid,ok_structure,indetermine,pending_vies,,,,True,
2871,Solaris Foods NV,NL,NL,NL 7559 58512B01,NL755958512B01,valid,ok_structure,indetermine,pending_vies,,,,True,
2872,Hanse Consulting A/S,NL,NL,NL775359230B66,NL775359230B66,valid,ok_structure,indetermine,pending_vies,,,,True,
2873,Vela Foods SAS,NL,NL,NL547312467B79,NL547312467B79,valid,ok_structure,indetermine,pending_vies,,,,True,
2874,Prima Trading SpA,FI,FI,FI16311239,FI16311239,valid,ok_structure,indetermine,pending_vies,,,,True,
2875,Hanse Technologies NV,DK,DK,DK64224808,DK64224808,valid,ok_structure,indetermine,pending_vies,,,,True,
2876,Verso Transports NV,NL,NL,null,NULL,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
2877,Cobalt Materials AB,FI,FI,N/A,NA,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
2878,Alpine Distribution SAS,BE,BE,BE-1800395620,BE1800395620,valid,ok_structure,indetermine,pending_vies,,,,True,
2879,Lusitania Logistics SAS,LU,LU,LU72390467,LU72390467,valid,ok_structure,indetermine,pending_vies,,,,True,
2880,Cobalt Consulting GmbH,PT,PT,PT762827289,PT762827289,valid,ok_structure,indetermine,pending_vies,,,,True,
2881,Vertex Technologies A/S,NL,NL,NL480495282B63,NL480495282B63,valid,ok_structure,indetermine,pending_vies,,,,True,
2882,Textil Consulting AB,FR,FR,  FR43937643397 ,FR43937643397,valid,ok_structure,indetermine,pending_vies,,,,True,
2883,Corvus Materials Oy,NL,NL,NL559676451B548,NL559676451B548,review,format_invalide,indetermine,structural_reject,,,True,False,Numéro nettoyé non conforme au format attendu pour le pays
2884,Fabrica Services SpA,FI,FI,FI57685665,FI57685665,valid,ok_structure,indetermine,pending_vies,,,,True,
2885,Hanse Logistics NV,BE,BE,BE1300256690,BE1300256690,valid,ok_structure,indetermine,pending_vies,,,,True,
2886,Delta Foods AB,FR,FR,FR88675377334,FR88675377334,valid,ok_structure,indetermine,pending_vies,,,,True,
2887,Batavia Logistics GmbH,NL,NL, ,,review,numero_tva_absent,indetermine,structural_reject,,,True,False,Numéro TVA absent
2888,Solaris Distribution NV,NL,NL,NL.487130637B48,NL487130637B48,valid,ok_structure,indetermine,pending_vies,,,,True,
